CURRENT_LAND_VALUE_2024,CURRENT_LAND_VALUE_2023,CURRENT_LAND_VALUE_2022,CURRENT_LAND_VALUE_2021,CURRENT_LAND_VALUE_2020,CURRENT_IMPROVEMENT_VALUE_2024,CURRENT_IMPROVEMENT_VALUE_2023,CURRENT_IMPROVEMENT_VALUE_2022,CURRENT_IMPROVEMENT_VALUE_2021,CURRENT_IMPROVEMENT_VALUE_2020,LATITUDE,LONGITUDE,Count_Per_Year_2020,Count_Per_Year_2021,Count_Per_Year_2022,Count_Per_Year_2023,Count_Per_Year_2024,MIN_DISTANCE_LIBRARY_METERS,CLOSEST_HOMELESS_SHELTER,CLOSEST_SCHOOL_METERS,COMMUNITY_CENTRE_DISTANCE_METERS,CLOSEST_DOG_PARK_METERS,YEAR_BUILT,BIG_IMPROVEMENT_YEAR
118189001.0,120185001.0,114908001.0,111899001.0,107858001.0,38986001.0,39546001.0,39982001.0,38908001.0,38510001.0,49.2884149,-123.1282744,208,208,208,208,208,591.0959052141128,741.6486046359757,"{602.2468855198362, Public School}",262.78263116230977,618.8078879302401,1999.0,1999.0
3280000.0,3149000.0,3009000.0,2388000.0,2361000.0,2464000.0,2462000.0,2549000.0,2364000.0,2355000.0,49.224299,-123.152285,1,1,1,1,1,1049.6898057967053,5408.213568413909,"{476.219824432927, Public School}",1049.6898057967053,1796.9068910823994,2016.0,2016.0
15878000.0,15133000.0,13953000.0,12144000.0,10976000.0,4294000.0,3577600.0,3474800.0,2830200.0,2468700.0,49.210836,-123.125305,8,8,9,9,9,1068.5680618500971,5898.243952384424,"{425.8585700822138, Public School}",437.5062221722317,1950.8732220708648,2021.0,2021.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2337337,-123.1016887,0,0,0,0,0,951.5531526600344,3195.0734663291546,"{428.5452605639691, Public School}",1206.74455503442,809.2403835592107,1947.0,1947.0
44514000.0,43736000.0,39727000.0,30779000.0,24056000.0,11789900.0,9402400.0,8857100.0,9531400.0,6140400.0,49.239291,-123.050042,33,33,33,33,33,640.3580684686983,3612.231540191747,"{264.1263254202036, Public School}",1384.2272535065365,1280.0298424156176,2021.0,2021.0
11651000.0,9751000.0,9740000.0,11132000.0,11394000.0,2344000.0,3699000.0,1160000.0,34700.0,33900.0,49.281966,-123.082122,2,2,2,2,2,721.6417834141121,528.9553562675727,"{397.1898193123315, StrongStart BC}",201.00587070731208,630.7494476726946,1990.0,1990.0
45635000.0,44115000.0,44674000.0,37720000.0,34395000.0,6113400.0,6069000.0,6106400.0,5816100.0,5880400.0,49.239655,-123.181682,14,14,14,14,14,760.7060137912981,5872.016999962733,"{711.8369657875273, Public School}",594.2412031316908,738.6733115122804,2011.0,2012.0
22961000.0,21305000.0,19991000.0,17054000.0,15582000.0,2413200.0,2269600.0,2265100.0,2029000.0,2084900.0,49.251578,-123.049698,14,14,14,14,14,494.6637223529184,2392.4664898871324,"{130.77577628225407, Independent School}",494.6637223529184,437.58997104438464,2012.0,2012.0
34852000.0,34055000.0,34075000.0,30730000.0,28592000.0,7608200.0,7875200.0,7974200.0,7114600.0,7463000.0,49.227717,-123.1347,10,10,10,10,10,1386.2713979238738,4382.127052131973,"{369.55546635455727, Public School}",1559.9196972090324,1310.584375036996,2018.0,2019.0
10541002.0,12016202.0,13587002.0,11267002.0,11131002.0,3328202.0,3026902.0,2490702.0,2131702.0,379402.0,49.28401,-123.099505,14,14,14,14,14,326.443266050149,240.98974276012933,"{746.3710518651698, Public School}",174.87193822354394,183.1594023714411,2019.0,2022.0
22144000.0,21167000.0,21317000.0,18558000.0,16764000.0,4589600.0,4648400.0,4646400.0,4318500.0,4346200.0,49.238523,-123.165518,7,7,7,7,7,850.8124147401176,4983.133386008733,"{252.38904495954023, Independent School}",850.8124147401176,976.4874331782648,2015.0,2016.0
8920000.0,8920000.0,8105000.0,6720000.0,6325000.0,1625200.0,1602400.0,1641500.0,1407100.0,1372600.0,49.283573,-123.044166,5,5,5,5,5,517.1274581679809,2278.9547303733616,"{159.22760235717254, Independent School}",461.4370907689463,916.603554995168,2007.0,2007.0
6720000.0,5407000.0,5406000.0,5129000.0,5695000.0,0.0,0.0,0.0,0.0,0.0,49.263615,-123.106783,1,1,1,1,1,483.7178224250837,156.954472635128,"{390.329489764732, Independent School}",483.7178224250837,895.5424332952563,1962.0,1970.0
1580000.0,1495000.0,1414000.0,1239000.0,1046000.0,157000.0,162000.0,169000.0,145000.0,147000.0,49.238245,-123.083033,1,1,1,1,1,1106.3297078225382,3150.021502113909,"{434.24615592310374, Public School}",547.6361404521838,1198.062966152453,1958.0,1985.0
14640000.0,14039000.0,13427000.0,13382000.0,12439000.0,875800.0,889600.0,879300.0,773500.0,734500.0,49.2758624,-123.0931966,10,10,10,10,10,454.8110781167495,634.2918339488971,"{456.501036825245, Public School}",454.8110781167495,486.33688364498977,1996.0,1996.0
7250000.0,6899000.0,6733000.0,6073000.0,6055000.0,492900.0,529900.0,534500.0,565500.0,584100.0,49.23163,-123.173062,2,2,2,2,2,1172.0675008330431,5897.584702240384,"{344.0815259705297, Public School}",1172.0675008330431,1459.368320667587,1988.0,1988.0
6574000.0,6803000.0,6529000.0,5977000.0,5293000.0,823000.0,878000.0,884000.0,839000.0,832000.0,49.271658,-123.183437,2,2,2,2,2,1319.8282083372274,4130.680926876562,"{580.5338287381253, Public School}",1528.2385219674738,1681.0382952945515,1912.0,1975.0
3098000.0,3030000.0,2764000.0,2340000.0,2156000.0,455000.0,473000.0,464000.0,405000.0,340000.0,49.258476,-123.104055,2,2,2,2,2,705.4385388903005,449.0100415989266,"{185.0677077701707, Independent School}",705.4385388903005,1500.259306746137,1908.0,1995.0
54917000.0,53010000.0,48926000.0,44840000.0,43558000.0,11130200.0,11062600.0,12443300.0,11179900.0,10980500.0,49.26828,-123.163897,74,74,74,74,74,529.075332445189,2903.753886778032,"{197.87571211859628, Independent School}",740.3599210221748,1566.6709323299322,1995.0,1995.0
42246000.0,39496800.0,38802000.0,33863000.0,29911000.0,5118200.0,4994500.0,4565000.0,3758700.0,3785400.0,49.257845,-123.196433,19,20,20,20,20,1083.9618733938428,5534.370582374299,"{340.7661769472485, Public School}",1658.4632493146032,1572.622635281033,2019.0,2019.0
4248000.0,4053000.0,4002000.0,3628000.0,3625000.0,372000.0,356000.0,366000.0,354000.0,364000.0,49.224007,-123.14395,1,1,1,1,1,1398.8349570990815,5080.586437204528,"{747.8320620632871, Public School}",1398.8349570990815,1854.9414139126227,1938.0,1985.0
3182000.0,3078000.0,2888000.0,2446000.0,2292000.0,394000.0,394000.0,390000.0,361000.0,370000.0,49.282488,-123.030884,2,2,2,2,2,1397.8164304702825,3001.294903872624,"{239.24977333407585, Public School}",635.4964402175317,986.6559165472312,1995.0,1995.0
18809000.0,18116000.0,17029000.0,14761000.0,12943000.0,2912500.0,2879600.0,2948400.0,2559400.0,2612200.0,49.242864,-123.070739,11,11,11,11,11,768.3980988585831,2943.5497754529474,"{300.3964238030737, Public School}",595.7659452372076,569.441640060301,2017.0,2017.0
24773000.0,23420000.0,22049000.0,19829000.0,17166000.0,2950800.0,3005700.0,2890500.0,2431500.0,2486100.0,49.254372,-123.073071,13,13,13,13,13,608.1350971271784,1673.8969889461168,"{104.56416411645738, Public School}",559.082410894545,761.6113229057214,2016.0,2016.0
14792000.0,13909077.0,12314000.0,11942000.0,12297000.0,1334200.0,1345000.0,1294000.0,1173600.0,1154500.0,49.259527,-123.06407,8,8,8,8,8,1417.2425282406266,1161.2131154249664,"{371.80361788141147, Public School}",481.3423078080394,261.0431226660395,2002.0,2002.0
43610000.0,42184000.0,42837000.0,36604000.0,34227000.0,5056300.0,4996100.0,4949400.0,4821200.0,4874200.0,49.243483,-123.193342,14,14,14,14,14,627.8365281614637,6222.345586190662,"{588.2712385650756, Independent School}",373.8138706981301,1279.1032766142164,2016.0,2016.0
15110000.0,14772000.0,13283000.0,11673000.0,10054000.0,3670300.0,3591000.0,3507100.0,3184900.0,3156300.0,49.21899,-123.070473,8,8,8,8,8,271.2460107945044,5462.004655796573,"{161.56130179780993, Public School}",2111.8367659287314,1199.607182014588,2012.0,2012.0
22008000.0,21395632.0,19656000.0,16688000.0,14952000.0,2427500.0,2417400.0,2349800.0,1985700.0,1871100.0,49.28025,-123.052628,14,14,14,14,14,203.87348002639823,1582.8824288744297,"{194.7089373280818, Independent School}",969.4938754829792,1262.5769909583516,2017.0,2017.0
3798000.0,3613000.0,3551000.0,3027000.0,2909000.0,458000.0,463000.0,293000.0,165000.0,117000.0,49.229462,-123.170102,1,1,1,1,1,1031.5367679401677,5906.25901869298,"{651.6397690517769, Public School}",1031.5367679401677,1697.0756069162717,1966.0,1997.0
3460000.0,3211000.0,3012000.0,2535000.0,2316000.0,132000.0,135400.0,140200.0,124200.0,131600.0,49.2536497,-123.0560825,2,2,2,2,2,959.6322086298266,1968.0857077293635,"{297.73248882529913, Public School}",707.7000209502601,618.3600405152779,1974.0,1980.0
20025000.0,18629000.0,17136000.0,14454000.0,13667000.0,2781800.0,2755000.0,2735700.0,2397500.0,2378300.0,49.224737,-123.077273,14,14,14,14,14,938.7292501564856,4667.773922883421,"{123.3131989599353, Public School}",1535.783285537516,773.6837188172935,2017.0,2017.0
18295000.0,19157000.0,19076000.0,18137000.0,18030000.0,15065300.0,5922300.0,2094900.0,548900.0,568200.0,49.2716706,-123.1470156,4,4,4,4,4,1190.7317769614256,1647.263443669838,"{181.46860021405115, Public School}",977.4965616514692,703.8981377413552,1994.0,1994.0
10013000.0,9585000.0,8768000.0,7613000.0,6850000.0,1098200.0,1048400.0,1375000.0,1200900.0,1219400.0,49.270311,-123.147644,8,8,8,8,8,1100.097216722524,1769.4705794039903,"{248.43980094612257, Public School}",995.1027026489304,850.7875481652314,1983.0,1983.0
18340000.0,17485795.0,15941000.0,13382000.0,12009000.0,5207800.0,5034600.0,4885400.0,3569800.0,3580200.0,49.24583,-123.060992,11,11,11,11,11,1100.3909667960918,2699.311982346922,"{203.5442619615763, Public School}",1102.682112108452,957.615312358024,2021.0,2021.0
5687000.0,5252222.0,5381000.0,4156000.0,3765000.0,2388000.0,2246000.0,2143000.0,1176000.0,1181000.0,49.227754,-123.178702,1,1,1,1,1,1681.4079835650252,6490.254921650475,"{576.3975994454213, Public School}",1681.4079835650252,1149.7955912774653,1911.0,2010.0
29688000.0,29400000.0,28739000.0,25320000.0,22020000.0,6060100.0,6153700.0,6101600.0,5736800.0,5775100.0,49.262572,-123.183546,12,12,12,12,12,1102.9604716731214,4463.986727267701,"{444.1270151927112, Public School}",1702.1808979633547,1245.6231321332004,2013.0,2013.0
33562000.0,32330213.0,31016000.0,26167000.0,22664000.0,9241600.0,7925500.0,7912300.0,6236400.0,5907100.0,49.214239,-123.094371,18,18,18,18,18,1722.5114947891434,5413.062683221474,"{189.4963363821628, Public School}",1064.0309718462336,182.1200527645977,2019.0,2019.0
26416000.0,25699000.0,23622000.0,20251000.0,18143000.0,2094900.0,2067800.0,1984100.0,1815700.0,1807500.0,49.2766712,-123.0518601,17,17,17,17,17,489.1990794927601,1362.5916093498806,"{181.0951652816383, Public School}",1025.3097548520948,1642.795632220349,2006.0,2006.0
9960000.0,9775000.0,9144000.0,8215000.0,7017000.0,1300400.0,1262300.0,1180000.0,1059400.0,1061100.0,49.233053,-123.098437,7,7,7,7,7,710.7558632035198,3300.6635517698446,"{427.20855080292375, Public School}",1139.8374972740369,1049.6851865764008,2011.0,2011.0
15173000.0,15173000.0,17508000.0,17508000.0,19453000.0,52303000.0,63548000.0,55962000.0,52789000.0,53795000.0,49.2848627,-123.1316861,1,1,1,1,1,645.154109399895,505.8953740903147,"{239.53361451917877, Public School}",645.154109399895,220.6076368591781,1974.0,1974.0
25666000.0,24801771.0,23300000.0,19292000.0,18207000.0,6049700.0,5932900.0,5860200.0,4841200.0,3642800.0,49.289774,-123.046624,15,15,15,15,15,1016.6739430981512,2687.129173310688,"{553.6830566610024, Independent School}",1120.652976007022,269.822768682972,2019.0,2019.0
11605000.0,12529598.0,11455000.0,9541000.0,8548000.0,1913100.0,2051400.0,1878000.0,1646700.0,1633800.0,49.276624,-123.033468,9,9,9,9,8,1290.070637657721,2574.7461604331934,"{552.3324315856519, Public School}",636.4375659847664,1093.9046164561437,2014.0,2014.0
20841000.0,20020341.0,18149000.0,15511000.0,13801000.0,4092000.0,3897100.0,3708400.0,3260600.0,3305400.0,49.2261599,-123.0352341,10,10,10,10,10,863.9036439742453,5378.4096322209625,"{472.95083742431365, Public School}",679.7410665012769,807.3541033014288,2012.0,2013.0
16898000.0,16898000.0,16898000.0,16495000.0,17904000.0,20647000.0,25996000.0,25332000.0,21887000.0,17210000.0,49.2662,-123.185987,1,1,1,1,1,1265.4019066930027,4475.237944325607,"{266.98982057373377, Public School}",1480.5396244120222,1671.7087007686623,1970.0,1970.0
66507001.0,68246556.0,72993001.0,67211001.0,71959001.0,11373301.0,10917201.0,12058001.0,18597001.0,18766101.0,49.282009,-123.106971,60,60,60,60,60,508.5494768109425,55.70667126533418,"{376.61130426023567, Public School}",508.5494768109425,455.0364906967847,2012.0,2012.0
13692000.0,13758000.0,13843000.0,11876000.0,11507000.0,6975000.0,7271000.0,7117000.0,6755000.0,6765000.0,49.225127,-123.1625,5,5,5,5,5,979.582342091285,5833.194440242804,"{882.538025617913, Public School}",979.582342091285,2041.1780069866809,2018.0,2018.0
7998000.0,7634000.0,7511000.0,6488000.0,5903000.0,1159000.0,1102000.0,1116000.0,991000.0,1021000.0,49.210655,-123.14489,3,3,3,3,3,356.3477620600788,6407.569687121692,"{319.073995628704, Independent School}",1333.579868616517,577.1869457484889,1997.0,1997.0
21627000.0,20717000.0,19181000.0,16077000.0,13840000.0,3126500.0,3128100.0,3175500.0,2604700.0,2696200.0,49.235921,-123.062626,10,10,10,10,10,1454.301987089767,3759.814625165409,"{386.05158057384955, Public School}",977.6875597373316,311.1699446261585,1999.0,1999.0
21857000.0,21217000.0,20988000.0,18493000.0,16187000.0,2039600.0,2329600.0,1661700.0,1551600.0,1545800.0,49.262505,-123.169862,9,9,9,9,9,258.227464244421,3593.1471429189546,"{301.7521582823812, Independent School}",709.8152772977386,1224.1673103870846,2012.0,2012.0
59886000.0,58902752.0,53838000.0,52424000.0,50052000.0,13360100.0,13156200.0,14336200.0,14010200.0,14211000.0,49.28734,-123.139501,103,103,103,103,103,376.6617436130551,1125.8213081177394,"{135.03645576670425, Public School}",376.6617436130551,704.4903111498581,1974.0,1974.0
36311000.0,35483000.0,33469000.0,30213000.0,27284000.0,4362300.0,4388200.0,4420500.0,4145500.0,4170600.0,49.267549,-123.170589,16,16,16,16,16,345.1752714279503,3379.471102743617,"{174.58541098123442, Public School}",972.8272144956846,1740.5366076106177,2007.0,2007.0
1553000.0,1511000.0,1388000.0,1192000.0,1068000.0,146000.0,149000.0,153000.0,134000.0,142000.0,49.278037,-123.038949,1,1,1,1,1,862.5425650173677,2257.652758848069,"{183.0018315960586, Public School}",319.3681095303485,1278.7124135357735,1988.0,1988.0
132673000.0,120793000.0,115879000.0,103661000.0,77754000.0,16827700.0,14529700.0,14104100.0,11209900.0,10357200.0,49.271791,-123.179761,8,8,8,8,8,1125.0760447802263,3867.193877561071,"{618.6144937816249, Public School}",1787.827622071409,1945.6765539068288,2020.0,2021.0
1540000.0,1498000.0,1378000.0,1180000.0,1057000.0,119000.0,123000.0,132000.0,114000.0,121000.0,49.275409,-123.052193,1,1,1,1,1,630.9568286215823,1267.499697892104,"{139.59819742355953, Public School}",1116.9427794526414,1572.0348499699842,1982.0,1985.0
4668000.0,4513000.0,4572000.0,4108000.0,3818000.0,492200.0,493800.0,489200.0,320500.0,334400.0,49.2518206,-123.1818743,2,2,2,2,2,701.4480454621543,4991.1758748857255,"{181.52044895983806, Public School}",1106.1896518323863,398.1971007398936,1979.0,2010.0
16583000.0,15183000.0,16210000.0,14953000.0,14609000.0,511500.0,753500.0,462300.0,640300.0,459500.0,49.268887,-123.15267,5,5,5,5,5,1252.840063822803,2159.7954736964984,"{417.95968549404324, Independent School}",927.4706774275256,1059.1206112811162,1912.0,1980.0
18638000.0,17374000.0,17374000.0,16584000.0,16584000.0,94100.0,87500.0,81700.0,79900.0,78200.0,49.264271,-123.123792,1,1,1,1,1,1013.4907486490712,878.6848341454148,"{385.6228080172193, Public School}",934.8119854662764,329.5767813505319,1973.0,1980.0
5315000.0,5165000.0,5144000.0,4717000.0,4328000.0,579000.0,881800.0,853800.0,619900.0,553800.0,49.267201,-123.15276,3,3,3,3,3,1189.5736779842227,2273.509953576656,"{232.76363075671244, Independent School}",778.0694047160592,1240.6390528626982,1910.0,1980.0
9697000.0,9435000.0,8671000.0,6991000.0,6285000.0,940400.0,931900.0,895800.0,826500.0,818000.0,49.280224,-123.032575,6,6,6,6,6,1266.2205047042587,2779.2144724271043,"{441.3815925586363, Public School}",493.5802495636045,1180.8142713626746,1998.0,1998.0
95166000.0,92671000.0,89939000.0,71216000.0,64962000.0,6795200.0,5912100.0,5817300.0,5131400.0,5020100.0,49.250233,-123.064974,36,36,36,36,36,760.0186592482189,2162.346904495612,"{298.8520313048726, StrongStart BC}",564.7174121616056,714.8358941653979,2015.0,2015.0
24927000.0,24421348.0,22573000.0,20942000.0,21835000.0,8489400.0,8660400.0,9274600.0,9084800.0,8315000.0,49.263467,-123.091489,18,18,18,18,18,638.849031943084,1050.3858393330192,"{190.42753284599195, StrongStart BC}",638.849031943084,1387.339821123115,2004.0,2004.0
9325000.0,9016000.0,9158000.0,7945000.0,7888000.0,153000.0,155800.0,157000.0,140500.0,329000.0,49.256786,-123.193556,2,2,2,2,2,1322.5807207268017,5401.588342780786,"{318.0066237029622, Public School}",1601.2841266076796,1334.8193088901317,1977.0,1985.0
60123000.0,58434000.0,55249000.0,52191000.0,49176000.0,12564000.0,12195000.0,14356000.0,13437000.0,13220000.0,49.286188,-123.140523,53,53,53,53,53,522.756108770638,1128.4031763664332,"{205.2926623762392, Public School}",522.756108770638,780.3848054061469,1993.0,1993.0
4828000.0,4828000.0,4828000.0,3567000.0,3558000.0,250000.0,270000.0,270000.0,920000.0,933000.0,49.235409,-123.119856,1,1,1,1,1,357.6688369295581,3162.034576000174,"{304.8743605547252, Independent School}",1274.3515581618292,618.3432553717452,1996.0,1996.0
4896000.0,4896000.0,4896000.0,4779000.0,5187000.0,25300.0,380000.0,873000.0,490000.0,451000.0,49.270529,-123.152597,1,1,1,1,1,1336.136183277668,2060.391670859208,"{302.8659312947312, Public School}",1083.9052786813347,885.159618345876,1967.0,1967.0
59455000.0,59671860.0,54829000.0,48104000.0,41334000.0,9301400.0,9416500.0,8837800.0,7313300.0,6672300.0,49.2469869,-123.0714833,41,41,41,41,41,363.264289100741,2485.991331282204,"{198.37057817256854, Public School}",987.7232299283118,187.4574263392447,2021.0,2021.0
29788000.0,28227200.0,25957000.0,21909000.0,19677000.0,4160700.0,4056700.0,3660400.0,2777400.0,2391800.0,49.241081,-123.038828,19,19,19,19,19,607.917139335509,3800.976372370786,"{354.58152005345727, Public School}",1294.538005420426,1272.824269229081,2020.0,2020.0
3726000.0,3538000.0,3360000.0,3112000.0,2630000.0,375500.0,388500.0,400100.0,321000.0,316600.0,49.2496003,-123.0840863,2,2,2,2,2,640.1720817161724,2122.1246585297545,"{120.90265812752615, Public School}",1382.749716004432,772.4966428430295,1925.0,1995.0
3654000.0,3654000.0,3654000.0,3567000.0,3871000.0,505000.0,798000.0,1214000.0,870000.0,794000.0,49.2688224,-123.1503065,1,1,1,1,1,1133.0222212265037,2023.011846128146,"{386.8662671764671, Public School}",1031.378551425627,1026.833874022162,1957.0,1957.0
45385000.0,43910000.0,44451000.0,37785000.0,34897000.0,5672100.0,5618900.0,5501600.0,4904300.0,5011300.0,49.245387,-123.190525,17,17,17,17,17,363.94576898042834,5929.589830829025,"{319.1670401478914, Independent School}",329.90499666089147,1124.3577096789345,2017.0,2017.0
12230000.0,11746000.0,11290000.0,9433000.0,8213000.0,1358500.0,1362800.0,1345400.0,1198000.0,1205100.0,49.212422,-123.093233,9,9,9,9,9,1910.8993267401463,5625.651855604054,"{352.5658676644182, Public School}",1282.0948412478292,84.78256244886728,2006.0,2006.0
85941000.0,82636000.0,72720000.0,61150000.0,54126000.0,355000.0,364000.0,405000.0,419000.0,433000.0,49.215859,-123.056597,1,1,1,1,1,861.6227953739663,6032.018671571847,"{308.2321929122365, Public School}",1559.3356305646505,381.83719577022055,1958.0,1958.0
1358000.0,1325000.0,1265000.0,1110000.0,1001000.0,130000.0,127000.0,150000.0,132000.0,133000.0,49.260803,-123.148186,1,1,1,1,1,802.7959297992724,2557.380404490865,"{209.4663643474305, Public School}",876.507650340729,1860.9264816561645,1989.0,1989.0
27277000.0,25793000.0,24322000.0,21180000.0,17893000.0,4265800.0,4196100.0,4079900.0,3662300.0,3741800.0,49.236179,-123.079661,15,15,15,15,15,1071.5859398802413,3475.2597158923786,"{487.7003690180424, Public School}",397.3292272032659,926.0195666115064,2012.0,2012.0
24009000.0,25522177.0,22053000.0,19707000.0,22804000.0,223000.0,208000.0,162000.0,158000.0,155000.0,49.205749,-123.127552,1,1,1,1,1,1041.7298245628258,6486.559790634468,"{670.6516887968472, Independent School}",973.0755094733788,1784.5360725572398,1970.0,1980.0
129797001.0,125429368.0,114741001.0,104378001.0,107571001.0,52262001.0,50233001.0,55969001.0,51257001.0,50963001.0,49.2823501,-123.1244877,131,131,131,131,131,708.8502457735119,153.32618423953738,"{147.95749408218416, Independent School}",488.98712539603287,441.7441693236561,1991.0,1991.0
58689000.0,56010000.0,55665000.0,57154000.0,56921000.0,23901000.0,24780000.0,24957000.0,23694300.0,24101000.0,49.225336,-123.141711,12,12,12,12,12,1418.9281331541097,4868.454118666128,"{798.2922500529918, Public School}",1418.9281331541097,1800.3580832254834,2015.0,2016.0
29989000.0,28739000.0,28151000.0,24890000.0,22958000.0,53300.0,52700.0,52000.0,51800.0,51500.0,49.254395,-123.126325,5,5,5,5,5,1250.5550998163424,1719.4750450137549,"{484.35512893128936, Public School}",400.8055703109916,1430.0781588899774,1974.0,1974.0
14583000.0,13437000.0,13077000.0,11945000.0,10862000.0,823500.0,808900.0,828800.0,769100.0,736000.0,49.263221,-123.1788,5,5,5,5,5,751.1130405625595,4122.2399116168535,"{444.565287813768, Public School}",1362.6796905189524,1218.4193111994982,1928.0,1970.0
10581000.0,10140000.0,10371000.0,8250000.0,8091000.0,2819000.0,2859000.0,2961000.0,2781000.0,2806000.0,49.239063,-123.146594,3,3,3,3,3,1003.4202854181168,3929.304509013108,"{413.96229098744345, Public School}",1003.4202854181168,455.78952280100975,1998.0,2005.0
10571400.0,9927400.0,11653000.0,11802000.0,11317000.0,17632700.0,17353400.0,14931200.0,14915800.0,15674400.0,49.281085,-123.084015,6,6,6,6,6,561.4401711832355,443.3542849413008,"{385.70654288787347, StrongStart BC}",43.25184118065715,528.6442269671567,2018.0,2018.0
53189000.0,51249000.0,51819000.0,42599000.0,40525000.0,7927200.0,8306600.0,8091600.0,7689900.0,7777000.0,49.2617994,-123.1882246,14,14,14,14,14,1453.0354962511294,4808.365912428426,"{399.1268239488618, Public School}",1622.0881488088842,1352.3726459253874,2018.0,2018.0
15330000.0,15061000.0,14581000.0,12269000.0,11510000.0,2538600.0,2521100.0,2412500.0,2077200.0,1670100.0,49.237286,-123.102076,8,8,8,8,8,838.6973434954923,2799.203764274397,"{449.3211339723521, Public School}",838.6973434954923,588.838271637514,2019.0,2019.0
160015000.0,164551000.0,182233000.0,174353000.0,193121000.0,42507000.0,23220000.0,4048000.0,17140000.0,74118000.0,49.29178,-123.131,1,1,1,1,1,424.8584223642176,1152.134259068913,"{450.82899253796955, Public School}",409.4748523964664,429.0007643596052,1961.0,1961.0
23365000.0,26388000.0,27736000.0,26087000.0,28770000.0,1006200.0,59900.0,52300.0,51100.0,50200.0,49.274052,-123.075449,3,3,3,3,3,209.61902949874136,633.4540865655115,"{287.6871736976568, Public School}",209.61902949874136,627.6933893553094,1979.0,1979.0
15742000.0,14900000.0,13232000.0,11478000.0,10172000.0,1232500.0,1063600.0,963200.0,877000.0,883800.0,49.208363,-123.059705,7,7,7,7,7,1364.657831639997,6825.44033147422,"{560.4454737801433, Public School}",2114.617594528829,698.7476028276321,2000.0,2000.0
5941000.0,5777000.0,5893000.0,4995000.0,4563000.0,929000.0,934000.0,900000.0,839000.0,850000.0,49.2536337,-123.1650992,2,2,2,2,2,1257.9579663142936,3954.564663991136,"{385.83646550842366, Public School}",1008.90048821898,835.9414958033683,2000.0,2000.0
56384000.0,56698000.0,55767000.0,47657000.0,45106000.0,267000.0,256000.0,190000.0,186000.0,182000.0,49.267132,-123.205428,1,1,1,1,1,464.8427670506754,5798.856525923539,"{92.65473415459074, Public School}",523.4074497029557,660.6622614130663,1936.0,1967.0
8674000.0,8279000.0,8185000.0,7157000.0,6328000.0,897000.0,901000.0,892000.0,804000.0,843000.0,49.21363,-123.123955,4,4,4,4,4,1219.5852829734083,5573.16560084222,"{460.60435746397235, Public School}",275.0689989429143,2115.6725903199217,1991.0,2000.0
28424000.0,27671000.0,25416000.0,21532000.0,20249000.0,8085900.0,8232800.0,9041500.0,9999300.0,11478400.0,49.2552175,-123.0679435,18,18,18,18,18,864.7607700543006,1581.2396424352053,"{273.59698046634674, Independent School}",177.57643006158418,489.6164221749404,1990.0,1990.0
29688000.0,29400000.0,28739000.0,25320000.0,22020000.0,2716000.0,1838800.0,1874400.0,1762100.0,1801700.0,49.260462,-123.173762,12,12,12,12,12,597.4941239893384,3953.690228469984,"{431.0902841948668, Public School}",1008.0034555394196,920.6272189762904,2007.0,2007.0
35947000.0,37133000.0,19597000.0,34753000.0,33421000.0,2955600.0,1522400.0,1457400.0,2217400.0,2300300.0,49.249942,-123.118161,15,15,15,9,9,1010.5463010574432,1642.2348444521358,"{336.5758569698221, Public School}",400.11656281985273,1250.557982043072,1990.0,2005.0
33360000.0,32844879.0,31145000.0,27985000.0,25572000.0,5317200.0,5406800.0,5854300.0,5331700.0,5336600.0,49.2602173,-123.1555479,20,20,20,20,20,1076.7129618209426,2946.4106573174568,"{299.23747240997756, Independent School}",391.0835661307664,1750.160236740254,2005.0,2010.0
2203000.0,2119000.0,1973000.0,1644000.0,1495000.0,32600.0,32300.0,32400.0,27800.0,27300.0,49.266244,-123.041298,1,1,1,1,1,1544.3319281360432,1930.4380837229191,"{277.8865802114319, Public School}",729.3072864193264,464.1869507072527,1942.0,1942.0
2185000.0,2055000.0,2141000.0,1782000.0,1707000.0,97100.0,104000.0,108000.0,105000.0,110000.0,49.243439,-123.170157,1,1,1,1,1,1156.633747266956,4938.744107292527,"{789.9117002265453, Public School}",1318.9843608292776,383.51523661608,1932.0,1965.0
10511000.0,9937000.0,9933000.0,9278000.0,8954000.0,969000.0,2376000.0,1569000.0,1590000.0,2057000.0,49.271269,-123.16444,1,1,1,1,1,793.147091836103,2813.436180352257,"{219.4983478067717, Independent School}",1067.072524892867,1393.2348769911566,1926.0,1926.0
2579000.0,2454000.0,0.0,0.0,0.0,1372000.0,0.0,0.0,0.0,0.0,49.233734,-123.173293,0,0,0,1,1,1177.2394357081537,5757.501941866454,"{270.9449658675205, Public School}",1177.2394357081537,1226.741606966906,1911.0,1911.0
2662000.0,2305000.0,14368000.0,10975000.0,10995000.0,100000.0,60000.0,110000.0,329300.0,341000.0,49.2611063,-123.0566112,6,6,6,1,1,1383.1099954822369,1237.3921497547,"{271.3069140809824, Public School}",912.6674579390644,568.329503688562,1997.0,1997.0
